context_variant,model,instance,test_file,test_case,num_assert_calls,oracle_methods_used,has_trycatch_assert,assert_calls,note,execution_result,llm_detected_errors,bump_bc_errors,matched_errors,missed_errors,new_errors,match_count,miss_count,new_count,error_type
Minimal,Qwen3-coder,BBC72,BBC72U71Test.java,test_characterisePlusFractionWithNullSystem,1,assertThrows,False,"assertThrows(NullPointerException.class, () -> {
            characterise.characterisePlusFraction();
        }) [L52]",,ERROR,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,,1,2,0,crash
Minimal,Qwen3-coder,BBC72,BBC72U72Test.java,test_clone,3,assertEquals|assertThrows|assertTrue,False,"assertThrows(RuntimeException.class, () -> {
            characterise.clone();
        }) [L16] ;; assertEquals(""Clone not supported"", exception.getMessage()) [L20] ;; assertTrue(characterise.isErrorLogged()) [L23]",,ERROR,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,,1,2,0,crash
Minimal,Qwen3-coder,BBC73,BBC73U101Test.java,test_delt,7,assertDoesNotThrow|assertNotNull|assertTrue,False,"assertDoesNotThrow(() -> logger.error(""delt Infinite ..."")) [L17] ;; assertDoesNotThrow(() -> logger.error(""delt NaN ..."")) [L18] ;; assertDoesNotThrow(() -> logger.error((String) null)) [L21] ;; assertDoesNotThrow(() -> logger.error("""")) [L22] ;; assertDoesNotThrow(() -> logger.error(""Test message with special characters: \n\t\r"")) [L23] ;; assertNotNull(logger) [L26] ;; assertTrue(logger instanceof org.apache.logging.log4j.Logger) [L27]",,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Minimal,Qwen3-coder,BBC73,BBC73U113Test.java,test_clone,4,assertEquals|assertNotNull|assertNotSame|fail,True,"fail(msg=""Clone should not throw exception under normal circumstances"") [L15] ;; assertNotNull(cloned | msg=""Cloned object should not be null"") [L18] ;; assertNotSame(original, cloned | msg=""Cloned object should be a different instance"") [L19] ;; assertEquals(original.getClass(), cloned.getClass() | msg=""Cloned object should be of the same class"") [L20]",,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Minimal,Qwen3-coder,BBC73,BBC73U136Test.java,test_molarVolume,3,assertDoesNotThrow|assertNotNull|assertTrue,False,"assertDoesNotThrow(() -> logger.info(""b negative in volume calc"")) [L18] ;; assertNotNull(logger) [L21] ;; assertTrue(logger instanceof Logger) [L22]",,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Minimal,Qwen3-coder,BBC73,BBC73U139Test.java,test_solveX,1,assertDoesNotThrow,True,"assertDoesNotThrow(() -> {
                // This tests that the logger can handle the error method call
                // without breaking changes in the Log4j API
            }) [L20]",,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Minimal,Qwen3-coder,BBC73,BBC73U146Test.java,test_molarVolume,4,assertEquals|assertFalse|assertNotNull|fail,True,"assertFalse(false | msg=""Logging should not throw exception"") [L16] ;; fail(msg=""Logging should not throw exception but got: "" + e.getClass().getName()) [L18] ;; assertEquals(""b negative in volume calc"", testMessage) [L23] ;; assertNotNull(logger) [L26]",,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Minimal,Qwen3-coder,BBC73,BBC73U151Test.java,test_calcbij,3,assertNotNull|assertTrue,True,"assertTrue(true | msg=""Method calcbij executed without throwing exceptions"") [L19] ;; assertNotNull(e) [L22] ;; assertTrue(e instanceof RuntimeException || e instanceof IllegalStateException | msg=""Expected exception type should be RuntimeException or IllegalStateException"") [L24]",,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Minimal,Qwen3-coder,BBC73,BBC73U156Test.java,test_clone,5,assertEquals|assertNotNull|assertNotSame|fail,True,"assertNotNull(original) [L10] ;; assertNotNull(cloned) [L14] ;; assertNotSame(original, cloned) [L15] ;; assertEquals(original.getClass(), cloned.getClass()) [L16] ;; fail(e | msg=""Cloning should not throw an exception"") [L18]",,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Minimal,Qwen3-coder,BBC73,BBC73U157Test.java,test_molarVolume,3,assertDoesNotThrow|assertEquals|assertNotNull,False,"assertDoesNotThrow(() -> {
            logger.info(""b negative in volume calc"");
            logger.info(""volume correction needed...."");
        }) [L15] ;; assertNotNull(logger) [L21] ;; assertEquals(BBC73U157Test.class.getName(), logger.getName()) [L24]",,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Minimal,Qwen3-coder,BBC73,BBC73U158Test.java,test_clone,4,assertEquals|assertNotNull|assertNotSame|fail,True,"assertNotNull(clonedPhase | msg=""Cloned object should not be null"") [L15] ;; assertNotSame(originalPhase, clonedPhase | msg=""Cloned object should be a different instance"") [L16] ;; assertEquals(originalPhase.getClass(), clonedPhase.getClass() | msg=""Cloned object should be of the same class"") [L17] ;; fail(msg=""Clone operation failed with exception: "" + e.getMessage()) [L19]",,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Minimal,Qwen3-coder,BBC73,BBC73U160Test.java,test_clone,4,assertEquals|assertNotNull|assertNotSame|fail,True,"assertNotNull(clonedPhase) [L17] ;; assertNotSame(originalPhase, clonedPhase) [L18] ;; assertEquals(originalPhase.getClass(), clonedPhase.getClass()) [L19] ;; fail(msg=""Clone operation should not throw exception: "" + e.getMessage()) [L26]",,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Minimal,Qwen3-coder,BBC73,BBC73U162Test.java,test_clone,4,assertEquals|assertNotNull|assertNotSame|fail,True,"fail(msg=""Clone method threw an exception: "" + e.getMessage()) [L15] ;; assertNotNull(cloned | msg=""Cloned object should not be null"") [L18] ;; assertNotSame(original, cloned | msg=""Cloned object should be a different instance"") [L19] ;; assertEquals(original.getClass(), cloned.getClass() | msg=""Cloned object should be of the same class"") [L20]",,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Minimal,Qwen3-coder,BBC73,BBC73U172Test.java,test_solveXOld,3,assertEquals|assertNotNull|assertThrows,True,"assertThrows(Exception.class, () -> {
                logger.error(""error"", e);
            }) [L20] ;; assertNotNull(logger) [L26] ;; assertEquals(firstException.getClass(), secondException.getClass()) [L38]",,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Minimal,Qwen3-coder,BBC73,BBC73U177Test.java,test_solveX,2,assertTrue|fail,True,"fail(msg=""solveX should not throw exceptions under normal circumstances: "" + e.getMessage()) [L22] ;; assertTrue(true | msg=""solveX method executed without throwing exceptions"") [L26]",,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Minimal,Qwen3-coder,BBC73,BBC73U179Test.java,test_clone,4,assertEquals|assertNotNull|assertNotSame|fail,True,"fail(msg=""Clone method threw an exception: "" + e.getMessage()) [L15] ;; assertNotNull(cloned | msg=""Cloned object should not be null"") [L18] ;; assertNotSame(original, cloned | msg=""Cloned object should be a different instance"") [L19] ;; assertEquals(original.getClass(), cloned.getClass() | msg=""Cloned object should be of the same class"") [L20]",,log_not_found,,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,,0,3,0,
Minimal,Qwen3-coder,BBC73,BBC73U182Test.java,test_solveX,1,assertDoesNotThrow,False,"assertDoesNotThrow(() -> phase.solveX() | msg=""solveX should not throw exceptions under normal conditions"") [L13]",,log_not_found,,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,,0,3,0,
Minimal,Qwen3-coder,BBC73,BBC73U182Test.java,test_solveX_ErrorLogging,0,,False,,no explicit assertion in this test method,log_not_found,,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,,0,3,0,
Minimal,Qwen3-coder,BBC73,BBC73U184Test.java,test_clone,5,assertEquals|assertNotNull|assertNotSame|assertTrue|fail,True,"fail(msg=""Clone method threw an exception: "" + e.getMessage()) [L17] ;; assertNotNull(clonedPhase | msg=""Cloned object should not be null"") [L21] ;; assertNotSame(originalPhase, clonedPhase | msg=""Cloned object should be a different instance"") [L22] ;; assertEquals(originalPhase.getClass(), clonedPhase.getClass() | msg=""Cloned object should be of the same class"") [L23] ;; assertTrue(true | msg=""Clone operation completed without throwing exceptions"") [L27]",,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Minimal,Qwen3-coder,BBC73,BBC73U188Test.java,test_solveX,1,assertDoesNotThrow,False,assertDoesNotThrow(() -> phase.solveX()) [L15],,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Minimal,Qwen3-coder,BBC73,BBC73U188Test.java,test_solveXWithExceptionLogging,1,fail,True,"fail(msg=""solveX should handle exceptions internally, but threw: "" + e.getClass().getName()) [L28]",,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Minimal,Qwen3-coder,BBC73,BBC73U191Test.java,test_clone,9,assertEquals|assertNotNull|assertNotSame|fail,True,"fail(msg=""Cloning should not fail: "" + e.getMessage()) [L24] ;; assertNotNull(clonedSystem | msg=""Cloned system should not be null"") [L28] ;; assertNotSame(originalSystem, clonedSystem | msg=""Clone should be a different object"") [L29] ;; assertEquals(originalSystem.getNumberOfMoles(), clonedSystem.getNumberOfMoles(), 1e-10, ""Number of moles should be equal"") [L30] ;; assertEquals(originalSystem.getTemperature(), clonedSystem.getTemperature(), 1e-10, ""Temperature should be equal"") [L31] ;; assertEquals(originalSystem.getPressure(), clonedSystem.getPressure(), 1e-10, ""Pressure should be equal"") [L32] ;; assertEquals(originalSystem.getNumberOfComponents(), clonedSystem.getNumberOfComponents() | msg=""Number of components should be equal"") [L33] ;; assertEquals(originalSystem.getComponent(i).getComponentName(), clonedSystem.getComponent(i).getComponentName() | msg=""Component names should match"") [L37] ;; assertEquals(originalSystem.getComponent(i).getNumberOfMolesInPhase(), clonedSystem.getComponent(i).getNumberOfMolesInPhase(), 1e-10, ""Component moles should match"") [L40]",,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Minimal,Qwen3-coder,BBC73,BBC73U224Test.java,test_main,1,assertDoesNotThrow,False,"assertDoesNotThrow(() -> {
            neqsim.thermo.util.benchmark.TPflash_benchmark.main(new String[0]);
        }) [L9]",,FAILURE,AssertionFailedError|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,AssertionFailedError,1,2,1,behavioral
Minimal,Qwen3-coder,BBC73,BBC73U22Test.java,test_clone,2,assertTrue|fail,True,"fail(msg=""Clone method should not throw an exception during normal execution"") [L22] ;; assertTrue(true | msg=""Clone method executed successfully"") [L26]",,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Minimal,Qwen3-coder,BBC73,BBC73U234Test.java,test_main,1,assertDoesNotThrow,False,"assertDoesNotThrow(() -> {
            neqsim.thermo.util.parameterFitting.Procede.CO2MDEA.N2O.main(new String[]{});
        }) [L9]",,FAILURE,AssertionFailedError|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,AssertionFailedError,1,2,1,behavioral
Minimal,Qwen3-coder,BBC73,BBC73U237Test.java,test_main,2,assertDoesNotThrow|fail,True,"assertDoesNotThrow(() -> neqsim.thermo.util.parameterFitting.Procede.CO2Water.Jamal.main(new String[]{})) [L9] ;; fail(e | msg=""Main method should not throw exceptions under normal circumstances"") [L19]",,FAILURE,AssertionFailedError|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,AssertionFailedError,1,2,1,behavioral
Minimal,Qwen3-coder,BBC73,BBC73U239Test.java,test_main,1,assertDoesNotThrow,False,assertDoesNotThrow(() -> neqsim.thermo.util.parameterFitting.Procede.CO2WaterMDEA.CO2_MDEA_speciation.main(new String[]{})) [L9],,FAILURE,AssertionFailedError|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,AssertionFailedError,1,2,1,behavioral
Minimal,Qwen3-coder,BBC73,BBC73U244Test.java,test_main,1,assertDoesNotThrow,False,assertDoesNotThrow(() -> neqsim.thermo.util.parameterFitting.Procede.Density.density.main(new String[]{})) [L9],,FAILURE,AssertionFailedError|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,AssertionFailedError,1,2,1,behavioral
Minimal,Qwen3-coder,BBC73,BBC73U248Test.java,test_main,2,assertDoesNotThrow|assertTrue,False,"assertDoesNotThrow(() -> {
            neqsim.thermo.util.parameterFitting.Procede.WaterMDEA.Water_MDEA1.main(new String[]{});
        }) [L9] ;; assertTrue(true) [L24]",,FAILURE,AssertionFailedError|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,AssertionFailedError,1,2,1,behavioral
Minimal,Qwen3-coder,BBC73,BBC73U24Test.java,test_clone,3,assertNotNull|assertTrue,True,assertNotNull(cloned) [L20] ;; assertTrue(cloned instanceof neqsim.physicalProperties.physicalPropertyMethods.liquidPhysicalProperties.density.Density) [L21] ;; assertTrue(e instanceof CloneNotSupportedException) [L28],,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Minimal,Qwen3-coder,BBC73,BBC73U26Test.java,test_clone,2,assertEquals|fail,True,"fail(msg=""Expected CloneNotSupportedException to be thrown"") [L16] ;; assertEquals(""Cloning not supported"", e.getMessage()) [L18]",,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Minimal,Qwen3-coder,BBC73,BBC73U27Test.java,test_clone,4,assertEquals|assertNotNull|assertNotSame|fail,True,"assertNotNull(cloned | msg=""Cloned object should not be null"") [L15] ;; assertNotSame(original, cloned | msg=""Cloned object should be a different instance"") [L16] ;; assertEquals(original.getClass(), cloned.getClass() | msg=""Cloned object should be of the same class"") [L17] ;; fail(e | msg=""Clone method should not throw exceptions under normal circumstances"") [L19]",,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Minimal,Qwen3-coder,BBC73,BBC73U287Test.java,test_main,2,assertNotNull|assertTrue,True,"assertTrue(e instanceof java.lang.Exception | msg=""Expected exception to be thrown"") [L13] ;; assertNotNull(e.getMessage() | msg=""Exception message should not be null"") [L14]",,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Minimal,Qwen3-coder,BBC73,BBC73U296Test.java,test_main,2,assertNotNull|assertTrue,True,"assertTrue(e instanceof java.lang.Exception | msg=""Expected exception to be thrown"") [L13] ;; assertNotNull(e.getMessage() | msg=""Exception message should not be null"") [L14]",,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Minimal,Qwen3-coder,BBC73,BBC73U297Test.java,test_main,2,assertNotNull|assertTrue,True,"assertTrue(e instanceof java.lang.Exception | msg=""Expected Exception to be thrown"") [L13] ;; assertNotNull(e.getMessage() | msg=""Exception message should not be null"") [L14]",,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
